"","AvgSalary","City","Company","Designation","lat","lng","Max.Salary","Min.Salary","Source","State","Title"
"4298",NA,"New York","Smith Hanley Associates","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist"
"4299",NA,"New York","Metro-Goldwyn-Mayer Studios","Data Analyst",40.6943,-73.9249,NA,NA,"Indeed","NY","junior data analyst"
"4300",NA,"New York","Spotify","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","research scientist, podcast (nlu/nlp)"
"4301",NA,"New York","LearnVest","Data Engineer",40.6943,-73.9249,NA,NA,"Indeed","NY","data visualization engineer"
"4302",NA,"Queens","DEPT OF ENVIRONMENT PROTECTION","Data Scientist",40.7498,-73.7976,NA,NA,"Indeed","NY","city research scientist 1"
"4303",NA,"New York","Averity","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist - adtech"
"4304",NA,"New York","Citi","Data Analyst",40.6943,-73.9249,NA,NA,"Indeed","NY","quantitative analysis, full time analyst (north america - 2019)"
"4305",NA,"New York","NYU Langone Health","Research Analyst/Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","research data associate *must speak cantonese, mandarin, french, haitian creole or yiddish"
"4306",NA,"New York","Columbia University","Data Engineer",40.6943,-73.9249,NA,NA,"Indeed","NY","data engineer"
"4307",NA,"New York","Getty Images","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","computer vision data scientist"
"4308",NA,"New York","Apex Staffing, Inc.","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","senior data scientist"
"4309",NA,"New York","Dashlane","Data Analyst",40.6943,-73.9249,NA,NA,"Indeed","NY","data analyst"
"4310",NA,"Manhattan","DEPARTMENT OF FINANCE","Data Analyst",40.7834,-73.9662,NA,NA,"Indeed","NY","data analyst/modeler"
"4311",NA,"New York","Autonomous Therapeutics","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","machine learning & genomics scientist (startup designing novel antivirals)"
"4312",NA,"Short Hills","Dun & Bradstreet","Data Scientist",40.7389,-74.3277,NA,NA,"Indeed","NJ","data scientist"
"4313",NA,"New York","Aetna","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","principal data scientist"
"4314",NA,"New York","Starry, Inc.","Data Analyst",40.6943,-73.9249,NA,NA,"Indeed","NY","data analyst"
"4315",NA,"Jersey City","aven pharma & tech llc","Other",40.7161,-74.0683,NA,NA,"Indeed","NJ","big data entry level training and hiring"
"4316",NA,"New York","Networkers","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist"
"4317",NA,"Manhattan","CONSUMER AFFAIRS","Data Analyst",40.7834,-73.9662,NA,NA,"Indeed","NY","research analyst"
"4318",NA,"New York","VTS3","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","senior data scientist"
"4319",NA,"Manhattanville","Columbia University","Data Scientist",NA,NA,NA,NA,"Indeed","NY","associate research scientist"
"4320",NA,"New York","Insider Inc.","Data Analyst",40.6943,-73.9249,NA,NA,"Indeed","NY","research analyst"
"4321",NA,"New York","Boxed","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","vp of data science"
"4322",NA,"New York","JP Morgan Chase","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist - global research & data analytics - associate"
"4323",NA,"New York","Ezra Penland Actuarial Recruitment","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","property casualty data scientist predictive modeler #81886"
"4324",NA,"New York","Capital One","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","principal machine learning data scientist - natural language processing"
"4325",NA,"New York","New York University","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","research scientist"
"4326",NA,"New York","Match","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","lead data scientist"
"4327",NA,"New York","Google","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","research scientist, google brain (united states)"
"4328",NA,"New York","Google","Data Technician",40.6943,-73.9249,NA,NA,"Indeed","NY","data and machine learning technical trainer, google cloud platform"
"4329",NA,"Woodcliff Lake","BMW North America","Data Scientist",41.0256,-74.0605,NA,NA,"Indeed","NJ","data scientist"
"4330",NA,"New York","BenevolentAI","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","drug discovery scientist - new york, usa"
"4331",NA,"New York","Stacey Kostue Consulting","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist"
"4332",NA,"New York","TrueFacet","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","senior data scientist"
"4333",NA,"New York","Pivotal Software","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","sr. data scientist"
"4334",NA,"Jersey City","Verisk Analytics","Data Scientist",40.7161,-74.0683,NA,NA,"Indeed","NJ","lead data scientist"
"4335",NA,"New York","Flatiron Health","Data Analyst",40.6943,-73.9249,NA,NA,"Indeed","NY","quantitative data analyst"
"4336",NA,"New York","New York Life Insurance Co","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","risk & underwriting data scientist"
"4337",NA,"Brooklyn","East River BioSolutions, Inc.","Data Scientist",40.6501,-73.9496,NA,NA,"Indeed","NY","research scientist"
"4338",NA,"New York","New York University","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","junior research scientist"
"4339",NA,"Manhattan","DEPT OF HEALTH/MENTAL HYGIENE","Data Scientist",40.7834,-73.9662,NA,NA,"Indeed","NY","emergency preparedness data scientist, bureau of environmental surveillance and policy"
"4340",NA,"New York","Columbia University","Data Analyst",40.6943,-73.9249,NA,NA,"Indeed","NY","data & research analyst"
"4341",NA,"New York","LawTrades","Data Analyst",40.6943,-73.9249,NA,NA,"Indeed","NY","data analyst, growth insights"
"4342",NA,"New York","Google","Research Analyst/Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","student research collaboration"
"4343",NA,"New York","OKCupid","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","lead data scientist"
"4344",NA,"New York","JP Morgan Chase","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","vp, data scientist"
"4345",NA,"New York","NYU Langone Health","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","asst research scientist"
"4346",NA,"New York","Mount Sinai","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist - scientific computing"
"4347",NA,"New York","Handshake Partners, LLC","Data Analyst",40.6943,-73.9249,NA,NA,"Indeed","NY","research & data analyst"
"4348",NA,"New York","JP Morgan Chase","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","cib-quantitative data scientist - engineer-vp - new york"
"4349",NA,"New York","letgo","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist-marketing channel attribution and forecasting"
"4350",NA,"New York","Maxus","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","lead data scientist"
"4351",NA,"New York","Bright Power","Other",40.6943,-73.9249,NA,NA,"Indeed","NY","data & analysis intern"
"4352",NA,"New York","[m]Platform","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","lead data scientist"
"4353",NA,"New York","NYU Langone Health","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","research scientist"
"4354",NA,"New York","Tephra Inc","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","senior data scientist"
"4355",NA,"New York","Blue Mesa Health","Data Analyst",40.6943,-73.9249,NA,NA,"Indeed","NY","data analyst/scientist"
"4356",NA,"New York","Amazon.com","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","applied scientist - amazon ai"
"4357",NA,"New York","Rockstar New York","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","security data scientist"
"4358",NA,"New York","AIG","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","statistical machine learning scientist"
"4359",NA,"New York","Suzy","Other",40.6943,-73.9249,NA,NA,"Indeed","NY","vp data & insights"
"4360",NA,"New York","Google","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","research scientist, machine learning and intelligence"
"4361",NA,"New York","Talent & Acquisition LLC","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","lead data scientist"
"4362",NA,"Manhattan","ADMIN FOR CHILDREN'S SVCS","Data Analyst",40.7834,-73.9662,NA,NA,"Indeed","NY","data analyst"
"4363",NA,"New York","NYU Langone Health","Data Analyst",40.6943,-73.9249,NA,NA,"Indeed","NY","data analyst - peri-operative services"
"4364",NA,"New York","NYU Langone Health","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","associate research scientist"
"4365",NA,"New York","Mount Sinai","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist - clinical innovation"
"4366",NA,"Jersey City","JP Morgan Chase","Data Scientist",40.7161,-74.0683,NA,NA,"Indeed","NJ","corporate hr- workforce analytics- data scientist, associate"
"4367",NA,"New York","Spotify","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","senior data scientist, growth insights"
"4368",NA,"New York","AT&T","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","inventive scientist (labs - data science and ai research)"
"4369",NA,"New York","Dow Jones","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist, fp&a - business intelligence"
"4370",NA,"New York","Glocomms","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist"
"4371",NA,"New York","NYU Langone Health","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","research scientist (environmental pediatrics)"
"4372",NA,"New York","Amazon.com","Data Engineer",40.6943,-73.9249,NA,NA,"Indeed","NY","data engineer"
"4373",NA,"Manhattan","DEPT OF HEALTH/MENTAL HYGIENE","Data Analyst",40.7834,-73.9662,NA,NA,"Indeed","NY","data analyst, bureau of vital statistics"
"4374",NA,"New York","National Center for CryoEM Access and Training (NCCAT)","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","scientist"
"4375",NA,"New York","Civic Hall","Other",40.6943,-73.9249,NA,NA,"Indeed","NY","membership and welcome desk associate"
"4376",NA,"New York","NYU Langone Health","Data Analyst",40.6943,-73.9249,NA,NA,"Indeed","NY","clinical data analyst - cqe"
"4377",NA,"New York","NewsCred","Data Analyst",40.6943,-73.9249,NA,NA,"Indeed","NY","data analyst"
"4378",NA,"New York","Verizon","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","principal data scientist"
"4379",NA,"Murray Hill","C. R. Bard","Data Scientist",NA,NA,NA,NA,"Indeed","NJ","clinical data scientist"
"4380",NA,"New York","NYU Langone Health","Research Analyst/Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","research data associate (per diem)"
"4381",NA,"New York","Simon Data","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist"
"4382",NA,"New York","DonorsChoose.org","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist (nyc)"
"4383",NA,"Manhattan","Infomatics Corp","Data Scientist",40.7834,-73.9662,NA,NA,"Indeed","NY","data scientist"
"4384",NA,"New York","First Soft Solutions LLC","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist"
"4385",NA,"New York","Dataminr","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist"
"4386",NA,"New York","SpinCar","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist"
"4387",NA,"New York","MetroPlus Health Plan","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist"
"4388",NA,"New York","Dow Jones","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","junior data scientist"
"4389",NA,"New York","Amazon.com","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist"
"4390",NA,"New York","SG Analytics","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist"
"4391",NA,"New York","Scienaptic Systems Inc","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist"
"4392",NA,"New York","Viacom","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","junior data scientist"
"4393",NA,"New York","First Derivatives plc","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","data scientist (entry-level)"
"4394",NA,"Brooklyn","Cityblock Health","Data Scientist",40.6501,-73.9496,NA,NA,"Indeed","NY","data scientist"
"4395",NA,"New York","IBM","Data Scientist",40.6943,-73.9249,NA,NA,"Indeed","NY","junior data scientist apprenticeship"
"4396",NA,"Redmond","Blueocean Market Intelligence","Data Analyst",47.6776,-122.1176,NA,NA,"Indeed","WA","market research analyst"
"4397",NA,"Redmond","BrickRed Systems","Data Engineer",47.6776,-122.1176,NA,NA,"Indeed","WA","machine learning engineer/deep learning engineer(local only)"
"4398",NA,"Redmond","Microsoft","Data Engineer",47.6776,-122.1176,NA,NA,"Indeed","WA","senior engineering architect"
"4399",NA,"Redmond","Microsoft","Data Engineer",47.6776,-122.1176,NA,NA,"Indeed","WA","principal software engineer, azure databricks"
"4400",NA,"Redmond","Microsoft","Data Manager",47.6776,-122.1176,NA,NA,"Indeed","WA","senior product manager- optimization"
"4401",NA,"Redmond","Microsoft","Data Engineer",47.6776,-122.1176,NA,NA,"Indeed","WA","principal software engineer"
"4402",NA,"Redmond","Microsoft","Other",47.6776,-122.1176,NA,NA,"Indeed","WA","ai lead â workplace analytics customer solutions"
"4403",NA,"Redmond","Microsoft","Data Manager",47.6776,-122.1176,NA,NA,"Indeed","WA","market research manager"
"4404",NA,"Redmond","Microsoft","Data Developer",47.6776,-122.1176,NA,NA,"Indeed","WA","senior program manger"
"4405",NA,"Redmond","Microsoft","Data Manager",47.6776,-122.1176,NA,NA,"Indeed","WA","marketing communications manager"
"4406",NA,"Redmond","Microsoft","Other",47.6776,-122.1176,NA,NA,"Indeed","WA","principal ic"
"4407",NA,"Redmond","Microsoft","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","computer vision scientist"
"4408",NA,"Redmond","Facebook","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","research scientist - applied machine learning"
"4409",NA,"Redmond","Microsoft","Research Analyst/Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","researcher"
"4410",NA,"Redmond","Microsoft","Research Analyst/Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","research intern - machine learning + data visualization"
"4411",NA,"Redmond","Microsoft","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","data & applied scientist-analysis & insights"
"4412",NA,"Redmond","Posh Technologies","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","data scientist"
"4413",NA,"Redmond","Inabia Solutions and Consulting","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","data scientist"
"4414",NA,"Redmond","Microsoft","Data Developer",47.6776,-122.1176,NA,NA,"Indeed","WA","sr ux web developer, insights & analytics, customer & partner advocacy"
"4415",NA,"Redmond","Microsoft","Data Engineer",47.6776,-122.1176,NA,NA,"Indeed","WA","senior cloud software engineer: vetting and forensics"
"4416",NA,"Redmond","Neal Analytics","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","data scientist (neural networks)"
"4417",NA,"Redmond","HCL Technologies","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","data scientist - scala and spark"
"4418",NA,"Redmond","BrickRed Systems","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","data scientist"
"4419",NA,"Redmond","Microsoft","Data Engineer",47.6776,-122.1176,NA,NA,"Indeed","WA","senior software engineering lead"
"4420",NA,"Redmond","Microsoft","Data Engineer",47.6776,-122.1176,NA,NA,"Indeed","WA","sr. software engineering mgr"
"4421",NA,"Redmond","Microsoft","Data Manager",47.6776,-122.1176,NA,NA,"Indeed","WA","senior product marketing manager"
"4422",NA,"Redmond","Microsoft","Data Engineer",47.6776,-122.1176,NA,NA,"Indeed","WA","senior engineering lead"
"4423",NA,"Redmond","Microsoft","Data Manager",47.6776,-122.1176,NA,NA,"Indeed","WA","principal software engineering manager"
"4424",NA,"Redmond","Microsoft","Data Engineer",47.6776,-122.1176,NA,NA,"Indeed","WA","senior software engineer: full stack"
"4425",NA,"Redmond","Microsoft","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","data scientist ll"
"4426",NA,"Redmond","Microsoft","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","data & applied scientist"
"4427",NA,"Redmond","Microsoft","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","data scientist 2"
"4428",NA,"Redmond","Harman Connected Services","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","data scientist researcher"
"4429",NA,"Redmond","Posh Technologies","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","data scientist/technical writer(position 1)"
"4430",NA,"Redmond","Resolution Bioscience","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","ngs scientist"
"4431",NA,"Redmond","Inabia Solutions and Consulting","Data Manager",47.6776,-122.1176,NA,NA,"Indeed","WA","program manager/data scientist"
"4432",NA,"Redmond","Microsoft","Other",47.6776,-122.1176,NA,NA,"Indeed","WA","cyber crime investigator"
"4433",NA,"Redmond","Microsoft","Data Analyst",47.6776,-122.1176,NA,NA,"Indeed","WA","cybercrime data analyst"
"4434",NA,"Redmond","Microsoft","Data Analyst",47.6776,-122.1176,NA,NA,"Indeed","WA","data analyst"
"4435",NA,"Redmond","Microsoft","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","principal data scientist"
"4436",NA,"Redmond","Microsoft","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","senior data & applied scientist"
"4437",NA,"Redmond","Microsoft","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","sr. data scientist"
"4438",NA,"Redmond","Microsoft","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","data scientist-digital stores"
"4439",NA,"Redmond","Microsoft","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","data scientist mgmt-ww customer success"
"4440",NA,"Redmond","Microsoft","Data Scientist",47.6776,-122.1176,NA,NA,"Indeed","WA","full-time phd opportunities for students & recent graduates: data & applied sciences"
